Username,Date,Content,Likes,Retweets
"Jacky
@Cloverstar81",10/7/2020 22:56,My Thoughts on #singaporeelections #SingaporeVotes #GE2020  Singapore General Election 2020  https://mysingapore65.blogspot.com/2020/07/my-thoughts-on-singapore-general.htmlÿ,0.0,0.0
"Carlos Garc¨ªa Troya
@educarteconomic",10/7/2020 22:59,"Dow Jones Eyes Support, Straits Times Faces Singapore General Election The Dow Jones and S&P 500 declined as the Nasdaq Composite rose. Ahead, the Shanghai Composite may fall as the Straits Times index eyes the Singapore General Election. from DailyFX _ ÿ https://bit.ly/2ZeZKmz",0.0,0.0
"Carlos Garc¨ªa Troya
@educarteconomic",10/7/2020 23:00,"Dow Jones Eyes Support, Straits Times Faces Singapore General Election The Dow Jones and S&P 500 declined as the Nasdaq Composite rose. Ahead, the Shanghai Composite may fall as the Straits Times index eyes the Singapore General Election. from DailyFX _ ÿ https://bit.ly/3iNhWvp",0.0,0.0
"SGDIRECTCONTRACTOR
@sgcontractor88",10/7/2020 23:17,[LIVE HD] GE2020: Singapore General Election results special,0.0,0.0
"mindy
@motherofrocks",10/7/2020 23:25,"[LIVE HD] GE2020: Singapore General Election results special https://youtu.be/wL2gEqE2oC4 via 
@YouTube",0.0,0.0
"Claire
@seeing_clairely",10/7/2020 23:25,woke up feeling horrible (emotionally) lol gonna turn my attention to the singapore general election results to take my train of thought elsewhere,0.0,0.0
"Andrew Oh
@Quarantine49",10/7/2020 23:25,"[LIVE HD] GE2020: Singapore General Election results special https://youtu.be/wL2gEqE2oC4 - 
@YouTube",0.0,0.0
"Steve Ng
@steveng168",10/7/2020 23:26,"Today is an important date in #Singapore's history, marking the 2020 General Election.

Waiting for sample count results to be released for each electoral division.

Majulah Singapura!

#GE2020 #SGunited",0.0,0.0
"dimitar
@___dimitar___",10/7/2020 23:42,This happens in most family households every Singapore General Election,0.0,0.0
"PaulynMidore Ng
@PaulynMidore",10/7/2020 23:49,"Had a hearty rice rice at East Coast Park, after Singapore General Election 2020 voting. Yum! https://instagram.com/p/CCd5icNHaHF/?igshid=1u2tp2fov5xbyÿ",0.0,0.0
"Dewey Sim ɲ쿴¾
@deweysim",10/7/2020 23:55,"#GE2020 Sample counts show that the five-man Marine Parade GRC, formerly led by Singapore¡¯s second prime minister Goh Chok Tong, secured 57 per cent of votes. The PAP had 64 per cent of the vote share in the 2015 general election.",0.0,0.0
"IBTimes SG
@IBTimesSG",10/7/2020 23:57,"Singapore Sees Over 96% Turnout in General Election 2020 Despite Coronavirus Pandemic

#SingaporeElection #Singapore",0.0,0.0
_¤΄̲荊@hsiang_dien,10/7/2020 23:59,"[LIVE HD] GE2020: Singapore General Election results special https://youtu.be/wL2gEqE2oC4 via 
@YouTube",0.0,0.0
"Judicar Lee
@judicarlee_",11/7/2020 0:06,Singapore General election results coming in right now,0.0,0.0
"LIM Jun Long
@limjunlong",11/7/2020 0:07,"Watching LIVE Singapore General Election 2020 

Day 23 of Phase 2 Safe Transition
#covid19 #postcircuitbreaker #phase2 #singapore #limjunlong
https://channelnewsasia.com/news/specialreports/sg-votesÿ",0.0,0.0
"nyamjoonie?
@nyamsope",11/7/2020 0:20,Singapore is having their general election and they are slowly releasing results now!!,0.0,0.0
"adowbong manacc
@iammkenharry",11/7/2020 0:27,"frustatingly watching Singapore's General Election live results. ""sana election na din sa Pilipinas"" huhuhu ",0.0,0.0
"Chee Keen Lee
@CheeKeenLee1",11/7/2020 0:31,Singapore General Election Day and Jan Basketball night!,0.0,0.0
"Val Elizabeth
@ValElizaTan",11/7/2020 0:36,"[LIVE HD] GE2020: Singapore General Election results special https://youtu.be/wL2gEqE2oC4 via 
@YouTube
 #GE2020",0.0,0.0
"WJB
@PresideNetizen",11/7/2020 0:42,"General Election Singapore PAP masih dominan di 60 persen lebih ya. Congrats Mr 
@leehsienloong",0.0,0.0
"Jacky
@Cloverstar81",11/7/2020 0:58,My Thoughts on #SingaporeVotes #singaporege2020 Singapore General Election 2020  https://mysingapore65.blogspot.com/2020/07/my-thoughts-on-singapore-general.htmlÿ,0.0,0.0
"Noah
??? ???????: OUCH! ?? ???? ??????
@OKOKJN",11/7/2020 1:00,Omg did u follow Singapore's general election too,0.0,0.0
"The News Lens International
@thenewslensintl",11/7/2020 1:02,"If the final numbers remain unchanged, Singapore¡¯s general election would end with 83 seats for the People¡¯s Action Party and 10 for the Worker¡¯s Party.",0.0,0.0
"World Elects
@ElectsWorld",11/7/2020 1:22,"#Singapore, general election :

Turnout at 8PM : 96 %

This is the highest turnout since independence.

https://twitter.com/STcom/status/1281583476500623363?s=20ÿ

#GE2020, #SingaporeVotes",0.0,0.0
"chrysther
@chrysthereal",11/7/2020 1:29,"Singapore, and we are currently waiting for our general election votes to be counted and released to the public ",0.0,0.0
"Faiz Zeo?¥ե¡¥¤¥º ¥¼¥ª
@faizzeo",11/7/2020 1:36,"oh, this is new for me. the prime minister is still the same person if any party won the general election at Singapore.",0.0,0.0
"Virginia Tang (Osteopath Sg)
@ozteopath",11/7/2020 1:41,"It was one more day before Singapore's General Election 2020 and since it was a day off on Election Day, we decided to have a dinner with friends for phase 2 - day 22...  Any excuse to have a pig-out with friends!  Iÿ https://instagram.com/p/CCeGW8VHek7/?igshid=4ad2ztxxi9x5ÿ",0.0,0.0
"?? nad ??
@Chocorella",11/7/2020 1:45,the Singapore general election! every five years we vote for the candidates we want as members of parliament. In each constituency there's the ruling P A P party (which forms the govt) vs several opposition parties. I'm vouching for the opposition hehe ,0.0,0.0
"sad abg
@n_syzwna",11/7/2020 1:45,talking bout singapore general election !!,0.0,0.0
"chase
@radneighbour",11/7/2020 1:51,streaming valorant and singapore's general election side by side #ge2020,0.0,0.0
"Vanille Altzy
@vanillealtzy",11/7/2020 1:52,Singapore General Election Episode Finale: Sengkang GRC,0.0,0.0
"Smile11?
- Jimtober /Taehyunging/waiting for KTH1",11/7/2020 1:57," same..
I was like "" what's GE."" ... a new GG ???? 
And then went thru all the twt and seems Singapore is gonna have general Election soon..!!",0.0,0.0
"Oral Ofori
@oralofori",11/7/2020 2:00,"More than 2 million Singaporeans headed to the polls to pick their representatives in Parliament. Watch live coverage of all the General Election results and the reactions

#GE2020
#Singapore
#SingaporeVotes
#SingaporeDecides
#SingaporeElections

Details https://m.facebook.com/story.php?story_fbid=3068742809842304&id=758539970862611ÿ",0.0,0.0
"Canvas of Tweets
@canvasoftweets",11/7/2020 2:02,Waiting for more #coronavirus cases in #Singapore because of a general election being held recklessly during a pandemic! Absolutely disgusted but we all have no choice. I am lucky I managed to practice social distancing and remained safe while voting. #GE2020 #sgelections,0.0,0.0
"lin
@yejitozaki",11/7/2020 2:21,Singapore's general election count is still not out at 230am...,0.0,0.0
"John Geddie
@geddiejdk",11/7/2020 2:22,"Singapore¡¯s ruling People¡¯s Action Party is on track to retain power comfortably, early counting of votes from Friday¡¯s general election showed, but opponents appear to have made historic inroads in a poll held under the cloud of the COVID-19 pandemic",0.0,0.0
"The Edge Malaysia
@theedgemalaysia",11/7/2020 2:28,"Highlight: Singapore General Election: PAP expected to retain power, taking 83 of total 93 seats - Bernama",0.0,0.0
"prod by ??
SEMI IA
@baekchodaeng",11/7/2020 2:33,omg I hate Kpop fans.... they make the whole General election in Singapore a Kpop fandom. I¡¯m dead,0.0,0.0
"krys
@jungxhana",11/7/2020 2:44,imagine how tired we are of the singapore general election......,0.0,0.0
"Jess
@jezlai",11/7/2020 2:59,"SINGAPORE GENERAL ELECTION 2020 RESULTS :

SPORE PM 
@leehsienloong
 WON HIS MP SEAT IN ANG MO KIO GRC",0.0,0.0
Angelina Low Xiaowei ¥¨¥󥸥§¥려椪ד¤ޤ­¤荊@angelina89libra,11/7/2020 3:09,"Whatever the results it is for this year General Election campaign,  still I would say that I love my beloved country Singapore always no matter what.  ",0.0,0.0
"Jess
@jezlai",11/7/2020 3:14,"BREAKING NEWS - SINGAPORE GENERAL ELECTION 2020

PAP to form Government after securing 54 of 93 seats, counting still ongoing for remaining seats 
 SPOREANS DID NOT OVERTHROW THE SITTING GOVT WHY ",0.0,0.0
"Nikkei Asia
@NikkeiAsia",11/7/2020 3:15,"BREAKING | The ruling People's Action Party will form Singapore's next government, after crossing the threshold for a parliamentary majority in the city-state's general election.",0.0,0.0
@sourvoiced,11/7/2020 3:17,the epic highs and lows of a general election in singapore,0.0,0.0
"Jess
@jezlai",11/7/2020 3:37,"BREAKING NEWS - SINGAPORE GENERAL ELECTION 2020:

DENNIS TAN FROM WORKERS PARTY WON IN HOUGANG THEIR TRADITIONAL SEAT.  

FINALLY AN OPPOSITION CANDIDATE WON.",0.0,0.0
"Dik Cerdas
@AizatSays",11/7/2020 3:43,Singapore pun ikut stai Malaysia jugak ke ni umum result general election pagi buta time orang nak tidur?,0.0,0.0
"GREEN STARLIGHTS
@letsmarkit",11/7/2020 4:00,And that concludes Singapore¡¯s general election. Our generation definitely showed some progress in wanting change for this country. Slowly but surely.,0.0,0.0
"Jess
@jezlai",11/7/2020 4:08,"SINGAPORE GENERAL ELECTION 2020 :

WORKER'S PARTY MALE  & FEMALES YOUTH WON SENGKANG SEAT.
SENGKANG IS LIKE THE REPRESENTATIVE FOR THE YOUNG VOICES IN SPORE. 

TAKE NOTE - WORKER'S PARTY FIELDED MANY YOUTHS THIS GE AND THE YOUTHS WON AS MPs",0.0,0.0
"World Elects
@ElectsWorld",11/7/2020 4:11,"#Singapore, general election results :
#PAP : 83
#WP : 10 (+4)

(+/- Compared to 2015 election results)

#GE2020, #SingaporeVotes",0.0,0.0
"Kharis Templeman Ʈ_Á¢
@kharisborloff",11/7/2020 4:21,Opposition Worker's Party has just picked up a group constituency in Singapore's general election.,0.0,0.0
"Jess
@jezlai",11/7/2020 4:21,"SINGAPORE GENERAL ELECTION 2020 :

WORKER'S PARTY WON 10 MP SEATS VS 83 MP SEATS WON BY PAP.
2 SEATS BE WE GIVEN FREE TO ANY OTHER OPPOSITION PARTIES.

THE WORKER'S PARTY SEC GEN ,PRITAM SINGH IS THE NEW OPPOSITION LEADER",0.0,0.0
"World Elects
@ElectsWorld",11/7/2020 4:44,"#Singapore, general election results :
#PAP : 61,24 % (-8,66)

https://twitter.com/ChannelNewsAsia/status/1281681500010737665?s=20ÿ

#GE2020, #SingaporeVotes",0.0,0.0
"Daily Tribune
@tribunephl",11/7/2020 5:03,"People's Action Party retained power in #Singapore Saturday but its support fell sharply, while the opposition made historic gains in a general election held under the shadow of a coronavirus outbreak. The ruling party won 83 of 93 parliamentary seats up for grabs. 
@AFP",0.0,0.0
"§¤§ѧ⧑§砧¤§ѧ⧨§Կ§ۍ
@MongoliaForever",11/7/2020 5:22,"SINGAPORE: The People's Action Party (PAP) won 83 seats in Parliament, with the Workers' Party (WP) taking 10 seats in Singapore's 13th General Election.",0.0,0.0
"Financial Times
@FinancialTimes",11/7/2020 5:41,Singapore¡¯s ruling party wins general election,0.0,0.0
"Shawne
@shawneofthedead",11/7/2020 5:42,"There are lots of important tweets about the historic 2020 Singapore General Election. This is the most important one of all. 
Sorry I don't make the rules, just speaking my truth ",0.0,0.0
"Financial Times
@FT",11/7/2020 5:45,Singapore¡¯s ruling party wins general election,0.0,0.0
"Rose Boyle
@PunBloga",11/7/2020 6:04,"Dow Jones Eyes Support, Straits Times Faces Singapore General Election http://dlvr.it/RbN8Bq",0.0,0.0
"Press Trust of India
@PTI_News",11/7/2020 6:05,Singapore's People¡¯s Action Party wins Friday's general election,0.0,0.0
"LatAm Herald Tribune
@LAHT",11/7/2020 6:09,Singapore Votes in 2020 General Election Marked by Epidemic http://laht.com/article.asp?ArticleId=2493557&CategoryId=12395#.XwjnCKHe-tg.twitterÿ,0.0,0.0
"TIMES PORTAL
@timesportal_",11/7/2020 6:14,Singapore's People¡¯s Action Party wins Friday's general election,0.0,0.0
"Biju Kumar Deka
@bijukrdeka",11/7/2020 6:21,Singapore's People¡¯s Action Party wins Friday's general election,0.0,0.0
"Katsuhiko Hara ԭ¿ˑ壀ȕ_Ђ_
@haraNikkei",11/7/2020 6:31,"Singapore's longtime ruling party PAP wins a supermajority in the general election. The opposition took 10 seats, which is record high, but only about 10% of all seats. 
#GE2020 #SingaporeElection",0.0,0.0
"HMStork
@HMStork",11/7/2020 6:31,"Singapore's general election is an indicator to Malaysia's political establishment. Malaysians need to widen their mentality. It should not be about PARTY POLITICS, RACIAL POLITICS or SELF-INTEREST but SERVING THE PEOPLE!",0.0,0.0
"The Hindu
@the_hindu",11/7/2020 6:38,"Singapore Prime Minister Lee Hsien Loong¡¯s ruling People¡¯s Action Party (PAP) has returned to power, winning 83 of the 93 seats contested in Friday¡¯s General Election, even as the Opposition registered minor gains.
#SingaporeElections",0.0,0.0
"Cui Zhiyuan
@cuizhiyuan",11/7/2020 6:56,"Singapore¡¯s ruling party wins general election https://ft.com/content/d8d9f319-d77d-42ea-b078-9b25a9b35b5eÿ À´ה 
@financialtimes",0.0,0.0
"????????????
@TheDangerOP",11/7/2020 6:56,Just In: People¡¯s Action Party won Friday's general election at Singapore.,0.0,0.0
"Secretary Pompeo
@SecPompeo",11/7/2020 7:02,"Congratulations to the people of Singapore on the country¡¯s 13th general election! We look forward to continuing our partnership rooted in economic, diplomatic, and security cooperation.",0.0,0.0
"FT World News
@ftworldnews",11/7/2020 7:11,Singapore¡¯s ruling party wins general election,0.0,0.0
"Vinodh Pillai
@vinodh_pillai",11/7/2020 7:14,Singapore¡¯s ruling party wins general election,0.0,0.0
"indiatimestv
@indiatimestv",11/7/2020 7:18,Singapore's People¡¯s Action Party wins Friday's general election,0.0,0.0
"???? ????? ????
@KR_AMITSINGH",11/7/2020 7:18,Singapore's People¡¯s Action Party wins Friday's general election,0.0,0.0
"AlgoTrader
@BluePhoenixFin",11/7/2020 7:25,"  Gains by the Workers¡¯ Party in Singapore¡¯s general election on Friday will bring elected opposition representation in Parliament to 10 seats, an all-time high, and reflect a desire by voters for a check on the PAP govt, analysts said",0.0,0.0
"Dinesh(??????)Patil(??????)
@EMAPRLulTAB3V5X",11/7/2020 7:26,"Congratulations to the people of Singapore on the country¡¯s 13th general election! We look forward to continuing our partnership rooted in economic, diplomatic, and security cooperation with #India..!!",0.0,0.0
"World News 24
@DailyWorld24",11/7/2020 7:29,"Congratulations to the people of Singapore on the country¡¯s 13th general election! We look forward to continuing our partnership rooted in economic, diplomatic, and security cooperation.: U.S. Secretary of State Dept, Mike Pompeo",0.0,0.0
"Dr.Neil Smith, D.O.
@doctorneilsmith",11/7/2020 7:29,2020 Singapore General Election - United States Department of State,0.0,0.0
"Visvajit Sriramrajan | ??. ?????????
@vsvjt",11/7/2020 7:29,"On the Singapore general election: this thread's last point is key. The 
@PAPSingapore
's relationship with Pritam Singh and the 
@wpsg
 as a whole could be indicative of more room for leftist policies in Parliament, where the Workers' Party has a big legislative presence this year.",0.0,0.0
"Srinivas
@srinisarika",11/7/2020 7:30,Normal understanding of this tweet..... PAP of Singapore won General Election of Country named Friday...... shouldnt the tweet be like ...PAP wins Singapore General Election,0.0,0.0
"Angel BURUAGA
@AngelBuruaga",11/7/2020 7:31,2020 Singapore General Election - United States Department of State,0.0,0.0
"Rafik Mansour
@USAmbSG",11/7/2020 7:43,"Congratulations to Singapore on its general election. We commend Singapore for its commitment to good governance, transparency, and advancing our shared values in a free and open Indo-Pacific.",0.0,0.0
"The Politicians Post
@PoliticiansPost",11/7/2020 7:43,2020 Singapore General Election,0.0,0.0
John Paluska (Parler: @TRUMPCONSERVATIVESUNITE),11/7/2020 7:49,2020 Singapore General Election - https://thedailyfodder.com/2020/07/2020-singapore-general-election.htmlÿ,0.0,0.0
"The National Opinion
@TheNationalOpn",11/7/2020 7:50,"Singapore's People¡¯s Action Party wins Friday's general election
#SingaporeElection 
#TheNationalOpinion",0.0,0.0
"Blazing van Jay
@jjsboyjr",11/7/2020 7:57,"#ge2020 #singaporegeneralelection so a 16 years PM will continue another 5 years..
@_TiffyG_
 @1Obefiend",0.0,0.0
"WatsTrendingNow
@watstrendingnw",11/7/2020 7:58,Singapore¡¯s ruling PAP wins general election - http://tinyurl.com/ycdd3rp3,0.0,0.0
"State Dept. News
@US_Secy_State",11/7/2020 8:01,"SecPompeo: Congratulations to the people of Singapore on the country¡¯s 13th general election! We look forward to continuing our partnership rooted in economic, diplomatic, and security cooperation.",0.0,0.0
"The Daily Fodder
@TDFodder",11/7/2020 8:10,2020 Singapore General Election - https://thedailyfodder.com/2020/07/2020-singapore-general-election.htmlÿ,0.0,0.0
"DW News
@dwnews",11/7/2020 8:19,"Singapore's ruling party PAP won 61.2% of the vote, while the main opposition Worker's Party picked up 10 seats in the general election.",0.0,0.0
"VVYND
@VVYND",11/7/2020 8:24,The results are in for Singapore's latest general election that took place just yesterday! #GE2020,0.0,0.0
"HEDGE energy
@HEDGEenergy",11/7/2020 8:26,Singapore Sees Over 96% Turnout in General Election 2020 Despite Coronavirus Pandemic http://tradeforprofit.net/2020/07/singapore-sees-over-96-turnout-in-general-election-2020-despite-coronavirus-pandemic/ÿ,0.0,0.0
"Journalist Siraj Noorani
@sirajnoorani",11/7/2020 8:30,#Singapore's People¡¯s Action Party wins Friday's general election,0.0,0.0
"HEDGE energy
@HEDGEenergy",11/7/2020 8:30,"New Article: Singapore Sees Over 96% Turnout in General Election 2020 Despite Coronavirus Pandemic 

https://tradeforprofit.net/2020/07/singapore-sees-over-96-turnout-in-general-election-2020-despite-coronavirus-pandemic/ÿ 

#businessNews July 10, 2020",0.0,0.0
"Mohamed Mansor
@Mansor_AR",11/7/2020 8:33,Singapore¡¯s General Election 2020 result did not show a strong mandate for the PAP whose overall vote shares at the GE fell to 61.24% from 69.9% in GE 2015.,0.0,0.0
"Tan Kok Leong
@Leong328Kok",11/7/2020 8:35,"[LIVE HD] GE2020: Singapore General Election results special https://youtu.be/wL2gEqE2oC4 via 
@YouTube",0.0,0.0
"BigTalkMoney
@BigTalkMoney",11/7/2020 8:53,"Singapore General Election 2020: PAP wins 83 seats out of an available 93, with 61.24% of vote; WP win 10 seats and claims two GRCs including new Sengkang GRC.",0.0,0.0
"Andys
@smithy1155_Bot",11/7/2020 8:57,The news at  02:57:35 News Source: Financial Times Title: Singapore¡¯s ruling party wins general election - Financial Times http://tinyurl.com/y73zln7h #news #headlines,0.0,0.0
"The News Lens International
@thenewslensintl",11/7/2020 8:59,"Singapore's PAP has won another general election, but its share of popular vote was nearly at a record low of 61%.",0.0,0.0
"Haq Ghazh?? ??
@haqghazh1",11/7/2020 9:01,"Congratulations to the people of Singapore on the country¡¯s 13th general election! We look forward to continuing our partnership rooted in economic, diplomatic, and security cooperation.#VoiceOfHaq #VOH",0.0,0.0
"Japan Gazette - Latest news from Japan.
@JapanGazette",11/7/2020 9:05,"Singapore general election to remain in power, Lee wins ruling party - Full Story: https://japangazette.com/2020/07/11/singapore-general-election-to-remain-in-power-lee-wins-ruling-party/ÿ",0.0,0.0
"Subham Roy
@Marmikhmag",11/7/2020 9:10,"SINGAPORE: Wearing face masks and gloves, Singaporeans were voting on Friday in a general election that is expected to return the ruling party once again to power but the result could be a test for Prime Minister Lee Hsien Loong's handling of the https://bengaltalkies.in/singapore-coronavirus-news-singaporeans-vote-for-new-government-amid-coronavirus-pandemic-world-news-times-of-india/ÿ",0.0,0.0
"Curtis S. Chin
@CurtisSChin",11/7/2020 9:12,"Adding my congrats to 
@govsingapore
 #Singapore on its General Election #GE2020 #SingaporeElection. #goodgovernance #transparency #sharedvalues 
https://twitter.com/usambsg/status/1281735898032254976?s=21ÿ 
@TwitterSG
 @SingaporeEmbDC",0.0,0.0
"TRT World
@trtworld",11/7/2020 9:15,Singapore's long-ruling party retains power but its support falls sharply in a general election held under the shadow of a coronavirus outbreak,0.0,0.0
"U.S. Embassy Singapore
@RedWhiteBlueDot",11/7/2020 9:19,".
@StateDept
 statement congratulating Singapore on its general election: https://state.gov/2020-singapore-general-election/ÿ",0.0,0.0
"Sheikh Shujah
@ShujahSheikh",11/7/2020 9:46,"Percentage vote change for 
@PAPSingapore
 versus the previous General Election in 2015. #GE2020 #SingaporeElection. #Singapore 

Photo Credit: 
@VulcanPost",0.0,0.0
"Abhinav Seetharaman
@AbhiSeetharaman",11/7/2020 9:49,"As expected in #Singapore's general election, the #PAP retained its status as the majority party. However, a strong finish by the Workers' Party, w/ wins in Sengkang GRC, Aljunied GRC, & Hougang SMC. Surely encouraging signs for the WP & its leader Pritam Singh. #SingaporeVotes",0.0,0.0
"Marco Gervasoni
@marco_gervasoni",11/7/2020 9:51,"Il modello di ¡°democrazia¡± di Singapore andrebbe meglio studiato perch¨¦ ¨¨ quello a cui si conformeranno anche le democrazie occidentali . Singapore¡¯s ruling party wins general election via 
@FT",0.0,0.0
"Bangkok Post
@BangkokPostNews",11/7/2020 9:52,"SINGAPORE: Singapore's long-ruling party retained power Saturday but its support fell sharply, while the opposition made gains, in a general election held under the shadow of a coronavirus outbreak. #BangkokPost #World #party",0.0,0.0
"Subham Roy
@Marmikhmag",11/7/2020 9:59,"Singapore's Prime Minister and secretary-general of the ruling People's Action Party Lee Hsien Loong looks at members of the media as he prepares to leave after voting in the general election in Singapore on July 10, 2020.Roslan https://bengaltalkies.in/singapores-ruling-party-pap-cedes-ground-to-opposition-in-pandemic-election/ÿ",0.0,0.0
"Awisy
@LILMILKSHAKES",11/7/2020 10:05,PAP Wins Singapore General Election By 83 Of 93 Seats. 10 Majority.,0.0,0.0
"Ethan Koay Eblaghie
@ethan_k_eblg",11/7/2020 10:07,"#GeneralElection #SingaporeElections2020 Singapore recently held its General Election! As a Singaporean American, thought I'd give my two cents on the results.",0.0,0.0
"Yoolim Lee
@yoolimleenews",11/7/2020 10:13,"Singapore¡¯s ruling People's Action Party won yet again in a general election on July 10, but by a narrower margin than usual. The ruling party won 83 seats, while the opposition Workers¡¯ Party won a record 10 seats.

https://bloom.bg/32cZZQS",0.0,0.0
"La Z¨°rra
@ZahidNazir_MOT",11/7/2020 10:18,General Election singapore ibarat macam pilih menteri besar jela kan ? Kira gaduh2 daerah ,0.0,0.0
"Andys
@smithy1155_Bot",11/7/2020 10:27,The news at  04:27:50 News Source: Financial Times Title: Singapore¡¯s ruling party wins general election - Financial Times http://tinyurl.com/y73zln7h #news #headlines,0.0,0.0
"TRT World Now
@TRTWorldNow",11/7/2020 10:28,Here is how people are reacting to Singapore's general election result as ruling People's Action Party has won 83 of the 93 seats,0.0,0.0
"India TV
@indiatvnews",11/7/2020 10:39,"Singapore's ruling PAP wins general election; PM Lee Hsien Loong returns to power | via 
@IndiaTVNews",0.0,0.0
"Canada in Singapore
@CanHCSingapore",11/7/2020 10:42,"Canada 
 congratulates Singapore¡¯s 
 People¡¯s Action Party and Prime Minister Lee Hsien Loong on the outcome of Singapore¡¯s General Election. 

#canada #singapore #sg #GE2020",0.0,0.0
"khabri sala
@SalaKhabri",11/7/2020 10:43,Singapore¡¯s ruling PAP wins general election; PM Lee Hsien Loong returns to power https://khabrisala.com/singapores-ruling-pap-wins-common-election-pm-lee-hsien-loong-returns-to-energy/admin/ÿ,0.0,0.0
"TRT World Now
@TRTWorldNow",11/7/2020 10:45,"""This was not a feel-good election but one where people are facing real problems and expect more rough weather to come.""

Lee Hsien Loong, Secretary-General of the People's Action Party and Singapore Prime Minister",0.0,0.0
"China Xinhua News
@XHNews",11/7/2020 10:47,"Singapore's ruling People's Action Party PAP party wins general election, securing 83 of the 93 parliamentary seats http://xhne.ws/UcWtq",0.0,0.0
"CCTV+
@CCTV_Plus",11/7/2020 10:59,"The ruling People's Action Party (#PAP) won 83 of the 93 parliamentary seats in #Singapore's general #election, Returning Officer Tan Meng Dui said on Saturday.
http://cctvplus.com/news/20200711/8149675.shtml#!language=1ÿ",0.0,0.0
"Angeline V Teo
@AngelineVTeo1",11/7/2020 11:00,"I stayed up till 5am to follow the news on Singapore¡¯s General election.    It was a good fight especially in a few constituencies where the opposition is strong.   Though I am not very much into politics,  I love my country so much and I care for the people",0.0,0.0
"H24 News Singapore
@h24news_sg",11/7/2020 11:16,"Read more at http://straitstimes.com

#SingaporeGeneralElection #Elections
 #Ge2020",0.0,0.0
"Indiana Cowboy
@Sandily87111138",11/7/2020 11:18,"The People¡¯s Action Party, which has never been out of power, won yet again, but by a narrower margin than usual. The opposition had sought to deny it ¡°a blank check.¡±#Singapore¡¯s ruling party wins general election",0.0,0.0
"Naresh Kumar Sagar
@Nksagar",11/7/2020 11:19,"#Sagarmediainc
Singapore election PAP Wins.
The ruling People's Action Party (#PAP) won 83 of the 93 parliamentary seats in #Singapore's general #election, Returning Officer Tan Meng Dui said on Saturday.

https://sagarmediainc.com/2020/07/11/singapore-election-pap-back/ÿ",0.0,0.0
"G V Vinod Kumar
@Vinod_gvvk",11/7/2020 11:20,Singapore's People¡¯s Action Party wins Friday's general election,0.0,0.0
"Alvin Koh
@dralvinkoh",11/7/2020 11:23,Very proud of how well the opposition parties have done at the Singapore General Elections. The Workers¡¯ Party has garnered an unprecedented 10 seats in Parliament. It was a difficult election because of the pandemic but Singaporeans showed up. #SingaporeGE2020,0.0,0.0
"Bihar NEWSBOX (Hindi/English)
@biharnewsbox",11/7/2020 11:24,Result of Singapore General Election : People¡¯s Action Party wins general election. #SingaporeElection,0.0,0.0
"Wikipedia Shuffler
@shufflewiki",11/7/2020 11:26,"Current Event:

Voting begins in Singapore's latest general election. The election is held amidst the COVID-19 pandemic which might cause the country's worst economic recession yet. (Reuters)",0.0,0.0
"The Hindu
@the_hindu",11/7/2020 11:30,"Singapore Prime Minister Lee Hsien Loong¡¯s ruling People¡¯s Action Party has returned to power, winning 83 of the 93 seats contested in Friday¡¯s General Election, even as the Opposition registered minor gains.",0.0,0.0
"Pedro J Martin
@PedroAtState",11/7/2020 11:36,"RTStateDept: RT SecPompeo: Congratulations to the people of Singapore on the country¡¯s 13th general election! We look forward to continuing our partnership rooted in economic, diplomatic, and security cooperation.",0.0,0.0
"Axat
@Axat73230354",11/7/2020 11:50,Singapore's ruling PAP wins general election https://ift.tt/322THn3,0.0,0.0
"News Walaa
@walaa_news",11/7/2020 12:01,Singapore¡¯s ruling PAP wins general election; PM Lee Hsien Loong returns to power https://is.gd/Sk0QeD #audio #business,0.0,0.0
"BFM News
@NewsBFM",11/7/2020 12:02,"Singapore's People's Action Party has retained power in the 13th general election, with 83 parliamentary seats secured.

It won 61% of the vote, down from nearly 70% it had in the 2015 poll.

The opposition Workers' Party increased its seats from 6 to 10.",0.0,0.0
"thomas ford
@SgTomford",11/7/2020 12:28,"#Singapore¡¯s ruling party wins general election https://ft.com/content/d8d9f319-d77d-42ea-b078-9b25a9b35b5eÿ via 
@FT
 

ThePAP - in power since 1959 - won elections with 61% of the vote. While securing a super majority in the 93-seat parliament, thePAP¡¯s vote share was close to the record low of 60% of 2011.",0.0,0.0
"Oneindia News
@Oneindia",11/7/2020 12:28,General Election 2020 Results: Singapore PM Lee Hsien Loong returns to power with 'clear mandate'  http://oneindia.com/international/general-election-2020-results-singapore-pm-lee-hsien-loong-returns-to-power-with-clear-mandate-3118114.htmlÿ #Singapore,0.0,0.0
"Virginia Tang (Osteopath Sg)
@ozteopath",11/7/2020 12:29,"It was polling day for the 2020 General Election in Singapore, yesterday...  iamivanlau was so happy and proud to be able to vote again after many years of not doing so...  This called for a phase 2 - day 23ÿ https://instagram.com/p/CCfQg_YHJaV/?igshid=wtzab1vjwe6eÿ",0.0,0.0
"TOI World News
@TOIWorld",11/7/2020 12:32,Singapore's ruling PAP wins general election,0.0,0.0
"Onerazz Channel Services
@onerazz",11/7/2020 12:35,"SINGAPORE: Singapore¡¯s long-ruling party retained power Saturday but its support fell sharply, while the opposition made gains, in a general election held under the shadow of a coronavirus outbreak. #BangkokPost #World #party https://bangkokpost.com/world/1949620",0.0,0.0
